journey_date,train_number,seq,station_code,sched_arr,sched_dep,actual_arr,actual_dep,delay_at_dep_min,sec_congestion,sec_sr_km,sec_sr_speed,sec_fog
2026-08-23,12301,8,NDLS,2026-08-24T10:00:00+05:30,,2026-08-24T10:41:04+05:30,,,0,0,0,1
2026-08-23,12302,1,NDLS,,2026-08-23T16:55:00+05:30,,2026-08-23T16:57:43+05:30,2.72223,,,,
2026-08-23,12302,2,CNB,2026-08-23T22:00:00+05:30,2026-08-23T22:05:00+05:30,2026-08-23T21:54:26+05:30,2026-08-23T22:05:00+05:30,0.0,1,0,0,0
2026-08-23,12302,3,PRYJ,2026-08-24T00:15:00+05:30,2026-08-24T00:17:00+05:30,2026-08-24T00:04:49+05:30,2026-08-24T00:17:00+05:30,0.0,0,0,0,0
2026-08-23,12302,4,DDU,2026-08-24T02:00:00+05:30,2026-08-24T02:10:00+05:30,2026-08-24T01:57:55+05:30,2026-08-24T02:16:36+05:30,6.61133,1,0,0,0
2026-08-23,12302,5,GAYA,2026-08-24T04:39:00+05:30,2026-08-24T04:42:00+05:30,2026-08-24T04:46:27+05:30,2026-08-24T04:50:27+05:30,8.46642,0,0,0,0
2026-08-23,12302,6,DHN,2026-08-24T06:57:00+05:30,2026-08-24T07:02:00+05:30,2026-08-24T06:56:34+05:30,2026-08-24T07:13:25+05:30,11.4256,0,0,0,0
2026-08-23,12302,7,ASN,2026-08-24T07:55:00+05:30,2026-08-24T07:57:00+05:30,2026-08-24T08:04:11+05:30,2026-08-24T08:06:47+05:30,9.78704,0,0,0,0
2026-08-23,12302,8,HWH,2026-08-24T09:55:00+05:30,,2026-08-24T09:54:11+05:30,,,0,0,0,0
2026-08-24,12301,1,HWH,,2026-08-24T16:50:00+05:30,,2026-08-24T16:51:30+05:30,1.50882,,,,
2026-08-24,12301,2,ASN,2026-08-24T18:48:00+05:30,2026-08-24T18:50:00+05:30,2026-08-24T18:35:36+05:30,2026-08-24T18:50:00+05:30,0.0,0,0,0,0
2026-08-24,12301,3,DHN,2026-08-24T19:43:00+05:30,2026-08-24T19:48:00+05:30,2026-08-24T19:39:43+05:30,2026-08-24T19:53:55+05:30,5.91842,0,0,0,0
2026-08-24,12301,4,GAYA,2026-08-24T22:03:00+05:30,2026-08-24T22:06:00+05:30,2026-08-24T21:59:39+05:30,2026-08-24T22:06:00+05:30,0.0,0,0,0,0
2026-08-24,12301,5,DDU,2026-08-25T00:35:00+05:30,2026-08-25T00:45:00+05:30,2026-08-25T00:27:27+05:30,2026-08-25T00:45:00+05:30,0.0,0,0,0,0
2026-08-24,12301,6,PRYJ,2026-08-25T02:28:00+05:30,2026-08-25T02:30:00+05:30,2026-08-25T02:21:00+05:30,2026-08-25T02:30:00+05:30,0.0,0,0,0,0
2026-08-24,12301,7,CNB,2026-08-25T04:45:00+05:30,2026-08-25T04:50:00+05:30,2026-08-25T04:52:00+05:30,2026-08-25T04:58:47+05:30,8.78881,0,18.25355,45,0
2026-08-24,12301,8,NDLS,2026-08-25T10:00:00+05:30,,2026-08-25T09:47:13+05:30,,,0,0,0,0
2026-08-24,12302,1,NDLS,,2026-08-24T16:55:00+05:30,,2026-08-24T17:21:10+05:30,26.17833,,,,
2026-08-24,12302,2,CNB,2026-08-24T22:00:00+05:30,2026-08-24T22:05:00+05:30,2026-08-24T22:33:08+05:30,2026-08-24T22:47:58+05:30,42.97081,1,0,0,0
2026-08-24,12302,3,PRYJ,2026-08-25T00:15:00+05:30,2026-08-25T00:17:00+05:30,2026-08-25T00:50:32+05:30,2026-08-25T00:52:35+05:30,35.58434,0,0,0,0
2026-08-24,12302,4,DDU,2026-08-25T02:00:00+05:30,2026-08-25T02:10:00+05:30,2026-08-25T02:49:22+05:30,2026-08-25T02:59:25+05:30,49.4323,1,0,0,0
2026-08-24,12302,5,GAYA,2026-08-25T04:39:00+05:30,2026-08-25T04:42:00+05:30,2026-08-25T05:23:20+05:30,2026-08-25T05:29:54+05:30,47.91529,0,0,0,0
2026-08-24,12302,6,DHN,2026-08-25T06:57:00+05:30,2026-08-25T07:02:00+05:30,2026-08-25T07:33:16+05:30,2026-08-25T07:39:15+05:30,37.265,0,0,0,0
2026-08-24,12302,7,ASN,2026-08-25T07:55:00+05:30,2026-08-25T07:57:00+05:30,2026-08-25T08:39:35+05:30,2026-08-25T08:41:54+05:30,44.9024,0,22.97443,45,0
2026-08-24,12302,8,HWH,2026-08-25T09:55:00+05:30,,2026-08-25T10:37:46+05:30,,,0,0,0,0
2026-08-25,12301,1,HWH,,2026-08-25T16:50:00+05:30,,2026-08-25T16:54:54+05:30,4.90659,,,,
2026-08-25,12301,2,ASN,2026-08-25T18:48:00+05:30,2026-08-25T18:50:00+05:30,2026-08-25T18:40:38+05:30,2026-08-25T18:50:00+05:30,0.0,0,0,0,0
2026-08-25,12301,3,DHN,2026-08-25T19:43:00+05:30,2026-08-25T19:48:00+05:30,2026-08-25T19:40:39+05:30,2026-08-25T19:49:19+05:30,1.33223,0,0,0,0
2026-08-25,12301,4,GAYA,2026-08-25T22:03:00+05:30,2026-08-25T22:06:00+05:30,2026-08-25T21:57:57+05:30,2026-08-25T22:06:00+05:30,0.0,0,0,0,0
2026-08-25,12301,5,DDU,2026-08-26T00:35:00+05:30,2026-08-26T00:45:00+05:30,2026-08-26T00:29:44+05:30,2026-08-26T00:45:00+05:30,0.0,0,0,0,0
2026-08-25,12301,6,PRYJ,2026-08-26T02:28:00+05:30,2026-08-26T02:30:00+05:30,2026-08-26T02:24:05+05:30,2026-08-26T02:30:00+05:30,0.0,0,0,0,0
2026-08-25,12301,7,CNB,2026-08-26T04:45:00+05:30,2026-08-26T04:50:00+05:30,2026-08-26T04:24:17+05:30,2026-08-26T04:50:00+05:30,0.0,0,0,0,0
2026-08-25,12301,8,NDLS,2026-08-26T10:00:00+05:30,,2026-08-26T09:34:52+05:30,,,0,0,0,0
2026-08-25,12302,1,NDLS,,2026-08-25T16:55:00+05:30,,2026-08-25T16:58:12+05:30,3.20905,,,,
2026-08-25,12302,2,CNB,2026-08-25T22:00:00+05:30,2026-08-25T22:05:00+05:30,2026-08-25T22:18:12+05:30,2026-08-25T22:26:25+05:30,21.42287,1,10.12768,30,0
2026-08-25,12302,3,PRYJ,2026-08-26T00:15:00+05:30,2026-08-26T00:17:00+05:30,2026-08-26T00:36:21+05:30,2026-08-26T00:39:13+05:30,22.23247,0,0,0,0
2026-08-25,12302,4,DDU,2026-08-26T02:00:00+05:30,2026-08-26T02:10:00+05:30,2026-08-26T02:36:50+05:30,2026-08-26T02:48:15+05:30,38.2507,1,0,0,0
2026-08-25,12302,5,GAYA,2026-08-26T04:39:00+05:30,2026-08-26T04:42:00+05:30,2026-08-26T05:01:50+05:30,2026-08-26T05:06:29+05:30,24.49665,0,0,0,0
2026-08-25,12302,6,DHN,2026-08-26T06:57:00+05:30,2026-08-26T07:02:00+05:30,2026-08-26T07:19:40+05:30,2026-08-26T07:23:45+05:30,21.76231,0,0,0,0
2026-08-25,12302,7,ASN,2026-08-26T07:55:00+05:30,2026-08-26T07:57:00+05:30,2026-08-26T08:16:38+05:30,2026-08-26T08:24:13+05:30,27.21828,0,0,0,0
2026-08-25,12302,8,HWH,2026-08-26T09:55:00+05:30,,2026-08-26T10:04:13+05:30,,,0,0,0,0
2026-08-26,12301,1,HWH,,2026-08-26T16:50:00+05:30,,2026-08-26T16:54:04+05:30,4.07607,,,,
2026-08-26,12301,2,ASN,2026-08-26T18:48:00+05:30,2026-08-26T18:50:00+05:30,2026-08-26T18:33:25+05:30,2026-08-26T18:50:00+05:30,0.0,0,0,0,0
2026-08-26,12301,3,DHN,2026-08-26T19:43:00+05:30,2026-08-26T19:48:00+05:30,2026-08-26T19:38:36+05:30,2026-08-26T19:48:00+05:30,0.0,0,0,0,0
2026-08-26,12301,4,GAYA,2026-08-26T22:03:00+05:30,2026-08-26T22:06:00+05:30,2026-08-26T22:01:58+05:30,2026-08-26T22:11:48+05:30,5.80187,0,0,0,0
2026-08-26,12301,5,DDU,2026-08-27T00:35:00+05:30,2026-08-27T00:45:00+05:30,2026-08-27T00:30:22+05:30,2026-08-27T00:45:00+05:30,0.0,0,0,0,0
2026-08-26,12301,6,PRYJ,2026-08-27T02:28:00+05:30,2026-08-27T02:30:00+05:30,2026-08-27T02:18:35+05:30,2026-08-27T02:30:00+05:30,0.0,0,0,0,0
2026-08-26,12301,7,CNB,2026-08-27T04:45:00+05:30,2026-08-27T04:50:00+05:30,2026-08-27T04:28:53+05:30,2026-08-27T04:50:00+05:30,0.0,0,0,0,0
2026-08-26,12301,8,NDLS,2026-08-27T10:00:00+05:30,,2026-08-27T09:51:48+05:30,,,0,0,0,0
2026-08-26,12302,1,NDLS,,2026-08-26T16:55:00+05:30,,2026-08-26T16:59:37+05:30,4.62792,,,,
2026-08-26,12302,2,CNB,2026-08-26T22:00:00+05:30,2026-08-26T22:05:00+05:30,2026-08-26T22:13:16+05:30,2026-08-26T22:22:04+05:30,17.07871,1,0,0,0
2026-08-26,12302,3,PRYJ,2026-08-27T00:15:00+05:30,2026-08-27T00:17:00+05:30,2026-08-27T00:26:57+05:30,2026-08-27T00:28:20+05:30,11.34281,0,0,0,0
2026-08-26,12302,4,DDU,2026-08-27T02:00:00+05:30,2026-08-27T02:10:00+05:30,2026-08-27T02:22:00+05:30,2026-08-27T02:32:56+05:30,22.94595,1,0,0,0
2026-08-26,12302,5,GAYA,2026-08-27T04:39:00+05:30,2026-08-27T04:42:00+05:30,2026-08-27T04:51:34+05:30,2026-08-27T04:58:30+05:30,16.51481,0,0,0,0
2026-08-26,12302,6,DHN,2026-08-27T06:57:00+05:30,2026-08-27T07:02:00+05:30,2026-08-27T07:03:54+05:30,2026-08-27T07:20:50+05:30,18.84106,0,0,0,0
2026-08-26,12302,7,ASN,2026-08-27T07:55:00+05:30,2026-08-27T07:57:00+05:30,2026-08-27T08:10:09+05:30,2026-08-27T08:15:55+05:30,18.92609,0,0,0,0
2026-08-26,12302,8,HWH,2026-08-27T09:55:00+05:30,,2026-08-27T10:16:06+05:30,,,0,0,0,0
2026-08-27,12301,1,HWH,,2026-08-27T16:50:00+05:30,,2026-08-27T16:51:21+05:30,1.36664,,,,
2026-08-27,12301,2,ASN,2026-08-27T18:48:00+05:30,2026-08-27T18:50:00+05:30,2026-08-27T18:42:04+05:30,2026-08-27T18:55:42+05:30,5.70438,0,0,0,0
2026-08-27,12301,3,DHN,2026-08-27T19:43:00+05:30,2026-08-27T19:48:00+05:30,2026-08-27T19:48:50+05:30,2026-08-27T20:02:28+05:30,14.47905,0,0,0,0
2026-08-27,12301,4,GAYA,2026-08-27T22:03:00+05:30,2026-08-27T22:06:00+05:30,2026-08-27T22:08:15+05:30,2026-08-27T22:11:50+05:30,5.84663,0,0,0,0
2026-08-27,12301,5,DDU,2026-08-28T00:35:00+05:30,2026-08-28T00:45:00+05:30,2026-08-28T00:21:05+05:30,2026-08-28T00:45:00+05:30,0.0,0,0,0,0
2026-08-27,12301,6,PRYJ,2026-08-28T02:28:00+05:30,2026-08-28T02:30:00+05:30,2026-08-28T02:21:43+05:30,2026-08-28T02:30:00+05:30,0.0,0,0,0,0
2026-08-27,12301,7,CNB,2026-08-28T04:45:00+05:30,2026-08-28T04:50:00+05:30,2026-08-28T04:38:20+05:30,2026-08-28T04:50:00+05:30,0.0,0,0,0,0
2026-08-27,12301,8,NDLS,2026-08-28T10:00:00+05:30,,2026-08-28T09:26:58+05:30,,,0,0,0,0
2026-08-27,12302,1,NDLS,,2026-08-27T16:55:00+05:30,,2026-08-27T16:56:27+05:30,1.45924,,,,
2026-08-27,12302,2,CNB,2026-08-27T22:00:00+05:30,2026-08-27T22:05:00+05:30,2026-08-27T21:52:32+05:30,2026-08-27T22:05:00+05:30,0.0,0,0,0,0
2026-08-27,12302,3,PRYJ,2026-08-28T00:15:00+05:30,2026-08-28T00:17:00+05:30,2026-08-28T00:02:24+05:30,2026-08-28T00:17:00+05:30,0.0,0,0,0,0
2026-08-27,12302,4,DDU,2026-08-28T02:00:00+05:30,2026-08-28T02:10:00+05:30,2026-08-28T01:51:36+05:30,2026-08-28T02:10:00+05:30,0.0,0,0,0,0
2026-08-27,12302,5,GAYA,2026-08-28T04:39:00+05:30,2026-08-28T04:42:00+05:30,2026-08-28T04:50:47+05:30,2026-08-28T04:55:54+05:30,13.90861,0,0,0,1
2026-08-27,12302,6,DHN,2026-08-28T06:57:00+05:30,2026-08-28T07:02:00+05:30,2026-08-28T07:13:29+05:30,2026-08-28T07:19:01+05:30,17.02125,0,0,0,1
2026-08-27,12302,7,ASN,2026-08-28T07:55:00+05:30,2026-08-28T07:57:00+05:30,2026-08-28T08:11:08+05:30,2026-08-28T08:13:48+05:30,16.81515,0,0,0,1
2026-08-27,12302,8,HWH,2026-08-28T09:55:00+05:30,,2026-08-28T10:31:18+05:30,,,0,0,0,1
2026-08-28,12301,1,HWH,,2026-08-28T16:50:00+05:30,,2026-08-28T16:51:36+05:30,1.60333,,,,
2026-08-28,12301,2,ASN,2026-08-28T18:48:00+05:30,2026-08-28T18:50:00+05:30,2026-08-28T18:51:18+05:30,2026-08-28T18:55:46+05:30,5.77839,0,0,0,0
2026-08-28,12301,3,DHN,2026-08-28T19:43:00+05:30,2026-08-28T19:48:00+05:30,2026-08-28T19:45:48+05:30,2026-08-28T19:51:01+05:30,3.01769,0,0,0,0
2026-08-28,12301,4,GAYA,2026-08-28T22:03:00+05:30,2026-08-28T22:06:00+05:30,2026-08-28T22:00:54+05:30,2026-08-28T22:06:00+05:30,0.0,0,0,0,0
2026-08-28,12301,5,DDU,2026-08-29T00:35:00+05:30,2026-08-29T00:45:00+05:30,2026-08-29T00:28:39+05:30,2026-08-29T00:45:00+05:30,0.0,0,0,0,0
2026-08-28,12301,6,PRYJ,2026-08-29T02:28:00+05:30,2026-08-29T02:30:00+05:30,2026-08-29T02:21:09+05:30,2026-08-29T02:30:00+05:30,0.0,0,0,0,0
2026-08-28,12301,7,CNB,2026-08-29T04:45:00+05:30,2026-08-29T04:50:00+05:30,2026-08-29T04:41:23+05:30,2026-08-29T04:50:00+05:30,0.0,0,0,0,0
2026-08-28,12301,8,NDLS,2026-08-29T10:00:00+05:30,,2026-08-29T09:31:21+05:30,,,0,0,0,0
2026-08-28,12302,1,NDLS,,2026-08-28T16:55:00+05:30,,2026-08-28T16:58:17+05:30,3.29331,,,,
2026-08-28,12302,2,CNB,2026-08-28T22:00:00+05:30,2026-08-28T22:05:00+05:30,2026-08-28T22:16:10+05:30,2026-08-28T22:22:10+05:30,17.17869,1,0,0,0
2026-08-28,12302,3,PRYJ,2026-08-29T00:15:00+05:30,2026-08-29T00:17:00+05:30,2026-08-29T00:28:10+05:30,2026-08-29T00:33:08+05:30,16.13349,0,0,0,0
2026-08-28,12302,4,DDU,2026-08-29T02:00:00+05:30,2026-08-29T02:10:00+05:30,2026-08-29T02:27:08+05:30,2026-08-29T02:49:42+05:30,39.70741,1,0,0,0
2026-08-28,12302,5,GAYA,2026-08-29T04:39:00+05:30,2026-08-29T04:42:00+05:30,2026-08-29T05:09:03+05:30,2026-08-29T05:11:16+05:30,29.28257,0,0,0,0
2026-08-28,12302,6,DHN,2026-08-29T06:57:00+05:30,2026-08-29T07:02:00+05:30,2026-08-29T07:25:33+05:30,2026-08-29T07:31:33+05:30,29.56147,0,0,0,0
2026-08-28,12302,7,ASN,2026-08-29T07:55:00+05:30,2026-08-29T07:57:00+05:30,2026-08-29T08:23:31+05:30,2026-08-29T08:25:49+05:30,28.81989,0,0,0,0
2026-08-28,12302,8,HWH,2026-08-29T09:55:00+05:30,,2026-08-29T10:17:46+05:30,,,0,0,0,0
2026-08-29,12301,1,HWH,,2026-08-29T16:50:00+05:30,,2026-08-29T16:52:52+05:30,2.87618,,,,
2026-08-29,12301,2,ASN,2026-08-29T18:48:00+05:30,2026-08-29T18:50:00+05:30,2026-08-29T18:41:38+05:30,2026-08-29T18:50:00+05:30,0.0,0,0,0,0
2026-08-29,12301,3,DHN,2026-08-29T19:43:00+05:30,2026-08-29T19:48:00+05:30,2026-08-29T19:39:40+05:30,2026-08-29T19:48:29+05:30,0.48587,0,0,0,0
2026-08-29,12301,4,GAYA,2026-08-29T22:03:00+05:30,2026-08-29T22:06:00+05:30,2026-08-29T22:03:35+05:30,2026-08-29T22:07:51+05:30,1.86272,0,0,0,0
2026-08-29,12301,5,DDU,2026-08-30T00:35:00+05:30,2026-08-30T00:45:00+05:30,2026-08-30T00:31:08+05:30,2026-08-30T00:45:00+05:30,0.0,0,0,0,0
2026-08-29,12301,6,PRYJ,2026-08-30T02:28:00+05:30,2026-08-30T02:30:00+05:30,2026-08-30T02:22:54+05:30,2026-08-30T02:30:00+05:30,0.0,0,0,0,0
2026-08-29,12301,7,CNB,2026-08-30T04:45:00+05:30,2026-08-30T04:50:00+05:30,2026-08-30T04:44:50+05:30,2026-08-30T04:52:04+05:30,2.07964,0,0,0,0
2026-08-29,12301,8,NDLS,2026-08-30T10:00:00+05:30,,2026-08-30T09:40:25+05:30,,,0,0,0,0
2026-08-29,12302,1,NDLS,,2026-08-29T16:55:00+05:30,,2026-08-29T16:55:48+05:30,0.80068,,,,
2026-08-29,12302,2,CNB,2026-08-29T22:00:00+05:30,2026-08-29T22:05:00+05:30,2026-08-29T21:52:04+05:30,2026-08-29T22:05:00+05:30,0.0,1,0,0,0
2026-08-29,12302,3,PRYJ,2026-08-30T00:15:00+05:30,2026-08-30T00:17:00+05:30,2026-08-30T00:00:22+05:30,2026-08-30T00:17:00+05:30,0.0,0,0,0,0
2026-08-29,12302,4,DDU,2026-08-30T02:00:00+05:30,2026-08-30T02:10:00+05:30,2026-08-30T02:06:11+05:30,2026-08-30T02:18:57+05:30,8.95494,1,0,0,0
2026-08-29,12302,5,GAYA,2026-08-30T04:39:00+05:30,2026-08-30T04:42:00+05:30,2026-08-30T04:40:27+05:30,2026-08-30T04:43:23+05:30,1.38608,0,0,0,0
2026-08-29,12302,6,DHN,2026-08-30T06:57:00+05:30,2026-08-30T07:02:00+05:30,2026-08-30T06:55:16+05:30,2026-08-30T07:02:00+05:30,0.0,0,0,0,0
2026-08-29,12302,7,ASN,2026-08-30T07:55:00+05:30,2026-08-30T07:57:00+05:30,2026-08-30T07:49:58+05:30,2026-08-30T07:57:00+05:30,0.0,0,0,0,0
2026-08-29,12302,8,HWH,2026-08-30T09:55:00+05:30,,2026-08-30T09:42:45+05:30,,,0,0,0,0
2026-08-30,12301,1,HWH,,2026-08-30T16:50:00+05:30,,2026-08-30T17:10:26+05:30,20.43407,,,,
2026-08-30,12301,2,ASN,2026-08-30T18:48:00+05:30,2026-08-30T18:50:00+05:30,2026-08-30T19:05:00+05:30,2026-08-30T19:06:35+05:30,16.59737,0,0,0,0
2026-08-30,12301,3,DHN,2026-08-30T19:43:00+05:30,2026-08-30T19:48:00+05:30,2026-08-30T19:55:52+05:30,2026-08-30T20:03:20+05:30,15.34288,0,0,0,0
2026-08-30,12301,4,GAYA,2026-08-30T22:03:00+05:30,2026-08-30T22:06:00+05:30,2026-08-30T22:12:28+05:30,2026-08-30T22:15:23+05:30,9.39596,0,0,0,0
2026-08-30,12301,5,DDU,2026-08-31T00:35:00+05:30,2026-08-31T00:45:00+05:30,2026-08-31T00:41:48+05:30,2026-08-31T00:54:02+05:30,9.04225,0,0,0,0
2026-08-30,12301,6,PRYJ,2026-08-31T02:28:00+05:30,2026-08-31T02:30:00+05:30,2026-08-31T02:29:56+05:30,2026-08-31T02:32:31+05:30,2.52233,0,0,0,0
2026-08-30,12301,7,CNB,2026-08-31T04:45:00+05:30,2026-08-31T04:50:00+05:30,2026-08-31T04:34:48+05:30,2026-08-31T04:50:00+05:30,0.0,0,0,0,0
2026-08-30,12301,8,NDLS,2026-08-31T10:00:00+05:30,,2026-08-31T09:59:07+05:30,,,0,0,0,0
2026-08-30,12302,1,NDLS,,2026-08-30T16:55:00+05:30,,2026-08-30T16:58:25+05:30,3.42348,,,,
2026-08-30,12302,2,CNB,2026-08-30T22:00:00+05:30,2026-08-30T22:05:00+05:30,2026-08-30T21:33:29+05:30,2026-08-30T22:05:00+05:30,0.0,0,0,0,0
2026-08-30,12302,3,PRYJ,2026-08-31T00:15:00+05:30,2026-08-31T00:17:00+05:30,2026-08-31T00:04:39+05:30,2026-08-31T00:17:00+05:30,0.0,0,0,0,0
2026-08-30,12302,4,DDU,2026-08-31T02:00:00+05:30,2026-08-31T02:10:00+05:30,2026-08-31T02:00:54+05:30,2026-08-31T02:13:44+05:30,3.74383,0,0,0,0
2026-08-30,12302,5,GAYA,2026-08-31T04:39:00+05:30,2026-08-31T04:42:00+05:30,2026-08-31T04:34:36+05:30,2026-08-31T04:42:00+05:30,0.0,0,0,0,0
2026-08-30,12302,6,DHN,2026-08-31T06:57:00+05:30,2026-08-31T07:02:00+05:30,2026-08-31T06:58:01+05:30,2026-08-31T07:02:14+05:30,0.23523,0,0,0,0
2026-08-30,12302,7,ASN,2026-08-31T07:55:00+05:30,2026-08-31T07:57:00+05:30,2026-08-31T07:53:44+05:30,2026-08-31T07:58:53+05:30,1.8932,0,0,0,0
2026-08-30,12302,8,HWH,2026-08-31T09:55:00+05:30,,2026-08-31T09:48:08+05:30,,,0,0,0,0
2026-08-31,12301,1,HWH,,2026-08-31T16:50:00+05:30,,2026-08-31T17:46:59+05:30,56.98394,,,,
2026-08-31,12301,2,ASN,2026-08-31T18:48:00+05:30,2026-08-31T18:50:00+05:30,2026-08-31T19:44:12+05:30,2026-08-31T19:49:15+05:30,59.265,0,0,0,0
2026-08-31,12301,3,DHN,2026-08-31T19:43:00+05:30,2026-08-31T19:48:00+05:30,2026-08-31T20:36:45+05:30,2026-08-31T20:44:18+05:30,56.31117,0,0,0,0
2026-08-31,12301,4,GAYA,2026-08-31T22:03:00+05:30,2026-08-31T22:06:00+05:30,2026-08-31T22:49:34+05:30,2026-08-31T23:00:03+05:30,54.0587,0,0,0,0
2026-08-31,12301,5,DDU,2026-09-01T00:35:00+05:30,2026-09-01T00:45:00+05:30,2026-09-01T01:20:01+05:30,2026-09-01T01:31:43+05:30,46.72614,0,0,0,0
2026-08-31,12301,6,PRYJ,2026-09-01T02:28:00+05:30,2026-09-01T02:30:00+05:30,2026-09-01T03:10:16+05:30,2026-09-01T03:15:33+05:30,45.56167,0,0,0,0
2026-08-31,12301,7,CNB,2026-09-01T04:45:00+05:30,2026-09-01T04:50:00+05:30,2026-09-01T05:28:19+05:30,2026-09-01T05:32:48+05:30,42.8046,0,0,0,0
2026-08-31,12301,8,NDLS,2026-09-01T10:00:00+05:30,,2026-09-01T10:51:09+05:30,,,0,0,0,0
2026-08-31,12302,1,NDLS,,2026-08-31T16:55:00+05:30,,2026-08-31T17:03:10+05:30,8.1722,,,,
2026-08-31,12302,2,CNB,2026-08-31T22:00:00+05:30,2026-08-31T22:05:00+05:30,2026-08-31T21:50:39+05:30,2026-08-31T22:05:00+05:30,0.0,0,0,0,0
2026-08-31,12302,3,PRYJ,2026-09-01T00:15:00+05:30,2026-09-01T00:17:00+05:30,2026-09-01T00:04:58+05:30,2026-09-01T00:17:00+05:30,0.0,0,0,0,0
2026-08-31,12302,4,DDU,2026-09-01T02:00:00+05:30,2026-09-01T02:10:00+05:30,2026-09-01T01:54:16+05:30,2026-09-01T02:16:16+05:30,6.278,0,0,0,0
2026-08-31,12302,5,GAYA,2026-09-01T04:39:00+05:30,2026-09-01T04:42:00+05:30,2026-09-01T04:37:40+05:30,2026-09-01T04:44:25+05:30,2.42274,0,0,0,0
2026-08-31,12302,6,DHN,2026-09-01T06:57:00+05:30,2026-09-01T07:02:00+05:30,2026-09-01T06:44:27+05:30,2026-09-01T07:02:00+05:30,0.0,0,0,0,0
2026-08-31,12302,7,ASN,2026-09-01T07:55:00+05:30,2026-09-01T07:57:00+05:30,2026-09-01T07:49:29+05:30,2026-09-01T08:01:01+05:30,4.02231,0,0,0,0
2026-08-31,12302,8,HWH,2026-09-01T09:55:00+05:30,,2026-09-01T09:51:03+05:30,,,0,0,0,0
2026-09-01,12301,1,HWH,,2026-09-01T16:50:00+05:30,,2026-09-01T16:51:03+05:30,1.05926,,,,
2026-09-01,12301,2,ASN,2026-09-01T18:48:00+05:30,2026-09-01T18:50:00+05:30,2026-09-01T18:39:10+05:30,2026-09-01T18:50:00+05:30,0.0,0,0,0,0
2026-09-01,12301,3,DHN,2026-09-01T19:43:00+05:30,2026-09-01T19:48:00+05:30,2026-09-01T19:36:43+05:30,2026-09-01T19:48:00+05:30,0.0,0,0,0,0
2026-09-01,12301,4,GAYA,2026-09-01T22:03:00+05:30,2026-09-01T22:06:00+05:30,2026-09-01T22:00:40+05:30,2026-09-01T22:16:35+05:30,10.59419,0,0,0,0
2026-09-01,12301,5,DDU,2026-09-02T00:35:00+05:30,2026-09-02T00:45:00+05:30,2026-09-02T00:39:00+05:30,2026-09-02T00:51:27+05:30,6.45004,0,0,0,0
2026-09-01,12301,6,PRYJ,2026-09-02T02:28:00+05:30,2026-09-02T02:30:00+05:30,2026-09-02T02:34:36+05:30,2026-09-02T02:36:59+05:30,6.98455,0,0,0,0
2026-09-01,12301,7,CNB,2026-09-02T04:45:00+05:30,2026-09-02T04:50:00+05:30,2026-09-02T04:49:13+05:30,2026-09-02T04:55:04+05:30,5.0833,0,0,0,0
2026-09-01,12301,8,NDLS,2026-09-02T10:00:00+05:30,,2026-09-02T09:34:21+05:30,,,0,0,0,0
2026-09-01,12302,1,NDLS,,2026-09-01T16:55:00+05:30,,2026-09-01T16:56:10+05:30,1.17072,,,,
2026-09-01,12302,2,CNB,2026-09-01T22:00:00+05:30,2026-09-01T22:05:00+05:30,2026-09-01T21:57:19+05:30,2026-09-01T22:05:00+05:30,0.0,1,0,0,0
2026-09-01,12302,3,PRYJ,2026-09-02T00:15:00+05:30,2026-09-02T00:17:00+05:30,2026-09-01T23:59:40+05:30,2026-09-02T00:17:00+05:30,0.0,0,0,0,0
2026-09-01,12302,4,DDU,2026-09-02T02:00:00+05:30,2026-09-02T02:10:00+05:30,2026-09-02T01:53:59+05:30,2026-09-02T02:10:00+05:30,0.0,1,0,0,0
2026-09-01,12302,5,GAYA,2026-09-02T04:39:00+05:30,2026-09-02T04:42:00+05:30,2026-09-02T04:22:15+05:30,2026-09-02T04:42:00+05:30,0.0,0,0,0,0
2026-09-01,12302,6,DHN,2026-09-02T06:57:00+05:30,2026-09-02T07:02:00+05:30,2026-09-02T07:00:14+05:30,2026-09-02T07:04:54+05:30,2.90542,0,0,0,0
2026-09-01,12302,7,ASN,2026-09-02T07:55:00+05:30,2026-09-02T07:57:00+05:30,2026-09-02T07:52:57+05:30,2026-09-02T07:57:12+05:30,0.20521,0,0,0,0
2026-09-01,12302,8,HWH,2026-09-02T09:55:00+05:30,,2026-09-02T09:50:58+05:30,,,0,0,0,0
2026-09-02,12301,1,HWH,,2026-09-02T16:50:00+05:30,,2026-09-02T16:50:45+05:30,0.75687,,,,
2026-09-02,12301,2,ASN,2026-09-02T18:48:00+05:30,2026-09-02T18:50:00+05:30,2026-09-02T18:43:16+05:30,2026-09-02T18:50:00+05:30,0.0,0,0,0,0
2026-09-02,12301,3,DHN,2026-09-02T19:43:00+05:30,2026-09-02T19:48:00+05:30,2026-09-02T19:44:50+05:30,2026-09-02T19:50:25+05:30,2.42131,0,0,0,0
2026-09-02,12301,4,GAYA,2026-09-02T22:03:00+05:30,2026-09-02T22:06:00+05:30,2026-09-02T21:59:39+05:30,2026-09-02T22:06:00+05:30,0.0,0,0,0,0
