t_offset_sec,latitude,longitude,speed_kmh,accuracy_m
60840,28.4661665,77.5853086,88.2,14
60870,28.4712641,77.5806032,88.2,11
60900,28.4766571,77.5761649,88.2,11
60930,28.4819285,77.5718302,88.2,22
60960,28.48719,77.5673447,88.2,17
60990,28.4924776,77.562848,88.2,15
61020,28.4978792,77.5582001,88.2,22
61050,28.5031678,77.5537076,88.2,21
61080,28.5082595,77.5490108,88.2,12
61110,28.5137245,77.5446917,88.2,13
61140,28.5189256,77.5401905,88.2,14
61170,28.5241999,77.5355507,88.2,11
61200,28.5296139,77.5310988,88.2,16
61230,28.5347447,77.5266474,88.2,11
61260,28.5400481,77.5221688,88.2,12
61290,28.5452144,77.5175453,88.2,20
61320,28.5504937,77.5129839,88.2,22
61350,28.5557861,77.5086551,88.2,12
61380,28.5611845,77.5040845,88.2,16
61410,28.5663447,77.4993971,88.2,24
61440,28.5718567,77.4949888,88.2,19
61470,28.5771532,77.4904813,88.2,24
61500,28.5822107,77.4860074,88.2,19
61530,28.5876544,77.4814647,88.2,22
61560,28.5929542,77.4770192,88.2,16
61590,28.5982568,77.4724657,88.2,20
61620,28.6033475,77.4680071,88.2,23
61650,28.6087144,77.4633801,88.2,13
61680,28.614052,77.4590059,88.2,24
61710,28.6192505,77.4544212,88.2,19
61740,28.624622,77.4499476,88.2,10
61770,28.6297604,77.4454403,88.2,13
61800,28.6350946,77.4408688,88.2,23
61830,28.6405677,77.4362967,88.2,15
61860,28.6458642,77.4318845,88.2,15
61890,28.6488263,77.4267641,88.2,20
61920,28.6488252,77.4204631,88.2,10
61950,28.6484617,77.4142516,88.2,9
61980,28.6484969,77.4080375,88.2,19
62010,28.6482557,77.4021138,88.2,13
62040,28.6480024,77.3959108,88.2,20
62070,28.6477753,77.3897324,88.2,25
62100,28.6476169,77.3834548,88.2,22
62130,28.6475696,77.377287,88.2,13
62160,28.6473272,77.3712206,88.2,14
62190,28.647057,77.3649062,88.2,11
62220,28.6469123,77.358988,88.2,8
62250,28.6467779,77.3527051,88.2,25
62280,28.6467376,77.346525,88.2,24
62310,28.6464619,77.3405165,88.2,23
62340,28.6462868,77.3342108,88.2,25
62370,28.6462054,77.328188,88.2,22
62400,28.6459142,77.3218979,88.2,10
62430,28.645776,77.315662,88.2,24
62460,28.6455265,77.3094997,88.2,15
62490,28.6452836,77.3034699,88.2,8
62520,28.6451537,77.2974333,88.2,16
62550,28.6450222,77.2910949,88.2,13
62580,28.6450014,77.2848485,88.2,15
62610,28.6447941,77.2789522,88.2,24
62640,28.6444719,77.2726965,88.2,25
62670,28.6443993,77.2663811,88.2,23
62700,28.6442874,77.26049,88.2,8
62730,28.6438672,77.2541575,88.2,14
62760,28.6437723,77.2481034,88.2,12
62790,28.6435632,77.2420462,82.51,18
62820,28.6436012,77.2365515,74.23,9
62850,28.6432815,77.2316841,59.71,9
62880,28.6431981,77.2277373,47.63,21
62910,28.6431764,77.2247695,40.26,10
62940,28.6431852,77.2223152,31.18,12
62970,28.6429742,77.2206166,18.0,9
63000,28.643,77.2195,0,23
