t_offset_sec,latitude,longitude,speed_kmh,accuracy_m
60420,22.6679729,88.2827798,108.82,15
60450,22.6616525,88.287102,108.82,16
60480,22.6550832,88.2918548,108.82,25
60510,22.6487603,88.2962031,108.82,17
60540,22.6425182,88.3006484,108.82,8
60570,22.636023,88.3051466,108.82,12
60600,22.6296005,88.3099281,108.82,9
60630,22.6233478,88.314259,108.82,13
60660,22.6170036,88.3188304,108.82,16
60690,22.6105311,88.3233569,108.82,9
60720,22.6042799,88.3279032,106.53,10
60750,22.5984419,88.3320861,91.59,8
60780,22.5935561,88.3353369,73.67,17
60810,22.5896807,88.3383485,58.77,11
60840,22.586671,88.3402492,38.48,13
60870,22.5848865,88.3417324,22.21,8
60900,22.583425,88.3426614,22.21,17
60901,22.5835,88.3426,0,9
